SOC_pct,I_Si_mA,I_Gr_mA,Si_frac_pct,Gr_frac_pct,j_Si_A_m2,j_Gr_A_m2,eta_mV,R_tot_mOhm,I_ratio,OCV_Si_V,OCV_Gr_V
95,4595.58594964252,904.414050357476,83.5561081753186,50,2.02133072701732,141.493150891212,145.32959375,26.4235625,5.08128544423441,0.190998673377854,0.0936629031641447
94.0909090909091,4595.58594964252,904.414050357476,83.5561081753186,50,2.06810650107138,144.767455074996,143.135609375,26.02465625,5.08128544423441,0.20517759685594,0.0946323576452879
93.1818181818182,4595.58594964252,904.414050357476,83.5561081753186,50,2.10175829394172,147.12308057592,141.048359375,25.64515625,5.08128544423441,0.217583879073668,0.0956018121264311
92.2727272727273,4595.58594964252,904.414050357476,83.5561081753186,50,2.11683340029111,148.178338020378,138.854375,25.24625,5.0812854442344,0.228367311858891,0.0965712666075743
91.3636363636364,4595.58594964252,904.414050357476,83.5561081753186,50,2.12269334539775,148.588534177843,136.7196875,24.858125,5.08128544423441,0.23806958286688,0.0975373431668531
90.4545454545455,4595.58594964252,904.414050357476,83.5561081753186,50,2.11838777120055,148.287143984038,134.573140625,24.46784375,5.08128544423441,0.246781043502953,0.0978418642154011
89.5454545454545,4595.58594964252,904.414050357476,83.5561081753186,50,2.108483028126,147.59381196882,132.485890625,24.08834375,5.08128544423441,0.254854789782033,0.0980726348958664
88.6363636363636,4595.58594964252,904.414050357476,83.5561081753186,50,2.09376377856699,146.563464499689,130.446078125,23.71746875,5.08128544423441,0.262300665663796,0.0983034055763316
87.7272727272727,4595.58594964253,904.414050357476,83.5561081753186,50,2.07283595881847,145.098517117293,128.39440625,23.3444375,5.08128544423441,0.26942198810799,0.0985341762567969
86.8181818181818,4595.58594964252,904.414050357476,83.5561081753186,50,2.04757354359537,143.330148051676,126.35459375,22.9735625,5.08128544423441,0.276130965787455,0.0987649469372621
85.9090909090909,4595.58594964252,904.414050357476,83.5561081753186,50,2.01588576757874,141.112003730512,124.255484375,22.59190625,5.08128544423441,0.282587728177135,0.0989957176177274
85,4595.58594964252,904.414050357476,83.5561081753186,50,1.97946920472238,138.562844330567,122.120796875,22.2037812499999,5.08128544423441,0.288792387983788,0.0992264882981927
84.0909090909091,4595.58594964252,904.414050357476,83.5561081753186,50,1.9380603406807,135.664223847649,119.9268125,21.8048749999999,5.08128544423441,0.294820307137396,0.0994572589786579
83.1818181818182,4595.58594964252,904.414050357476,83.5561081753186,50,1.89855051481974,132.898536037382,117.8395625,21.4253749999999,5.08128544423441,0.300666281186227,0.0996880296591232
